Date,Open,High,Low,Close,Adj Close,Volume,scores
2012-09-18,5602.399902,5620.549805,5586.450195,5600.049805,5600.049805,0.0,0.1449333333333333
2012-09-20,5536.950195,5581.350098,5534.899902,5554.25,5554.25,0.0,-0.16816
2012-09-21,5577.0,5720.0,5575.450195,5691.149902,5691.149902,0.0,0.2771181818181818
2012-09-24,5691.950195,5709.850098,5662.75,5669.600098,5669.600098,0.0,0.19668999999999998
2012-09-25,5674.899902,5702.700195,5652.450195,5673.899902,5673.899902,0.0,0.31734
2012-09-26,5653.399902,5672.799805,5638.649902,5663.450195,5663.450195,0.0,0.09443636363636361
2012-09-27,5673.75,5693.700195,5639.700195,5649.5,5649.5,0.0,0.39518
2012-09-28,5684.799805,5735.149902,5683.450195,5703.299805,5703.299805,0.0,0.18838
2012-10-01,5704.75,5722.950195,5694.0,5718.799805,5718.799805,0.0,0.32794545454545454
2012-10-03,5727.700195,5743.25,5715.799805,5731.25,5731.25,0.0,0.1254222222222222
2012-10-04,5751.549805,5807.25,5751.350098,5787.600098,5787.600098,0.0,0.355
2012-10-05,5815.0,5815.350098,4888.200195,5746.950195,5746.950195,0.0,0.21977500000000003
2012-10-08,5751.850098,5751.850098,5666.200195,5676.0,5676.0,0.0,0.09230999999999998
2012-10-09,5708.149902,5728.649902,5677.899902,5704.600098,5704.600098,0.0,0.33899
2012-10-10,5671.149902,5686.5,5647.049805,5652.149902,5652.149902,0.0,-0.024788888888888878
2012-10-11,5663.5,5721.100098,5636.950195,5708.049805,5708.049805,0.0,0.3433777777777778
2012-10-12,5681.700195,5725.0,5659.350098,5676.049805,5676.049805,0.0,-0.0099
2012-10-15,5674.25,5693.700195,5651.049805,5687.25,5687.25,0.0,0.03731111111111111
2012-10-16,5705.600098,5714.0,5635.600098,5648.0,5648.0,0.0,0.1943888888888889
2012-10-17,5681.100098,5684.350098,5633.899902,5660.25,5660.25,0.0,0.23674
2012-10-18,5675.299805,5722.5,5650.549805,5718.700195,5718.700195,0.0,0.18579166666666666
2012-10-19,5703.299805,5711.700195,5660.0,5684.25,5684.25,0.0,0.16168999999999997
2012-10-22,5667.600098,5721.549805,5658.049805,5717.149902,5717.149902,0.0,0.008487500000000009
2012-10-23,5715.649902,5720.799805,5681.450195,5691.399902,5691.399902,0.0,0.22359090909090906
2012-10-25,5688.799805,5718.75,5685.700195,5705.299805,5705.299805,0.0,0.37726250000000006
2012-10-29,5665.200195,5698.299805,5645.100098,5665.600098,5665.600098,0.0,0.26756250000000004
2012-10-30,5656.350098,5689.899902,5589.899902,5597.899902,5597.899902,0.0,0.29889999999999994
2012-10-31,5596.75,5624.399902,5583.049805,5619.700195,5619.700195,0.0,0.3355888888888889
2012-11-01,5609.850098,5649.75,5601.950195,5645.049805,5645.049805,0.0,0.29715555555555556
2012-11-02,5696.350098,5711.299805,5682.549805,5697.700195,5697.700195,0.0,0.2653111111111111
2012-11-05,5693.049805,5709.200195,5679.5,5704.200195,5704.200195,0.0,0.1094888888888889
2012-11-06,5694.100098,5730.799805,5693.649902,5724.399902,5724.399902,0.0,0.29185
2012-11-07,5718.600098,5777.299805,5711.399902,5760.100098,5760.100098,0.0,0.36567
2012-11-08,5709.0,5744.5,5693.950195,5738.75,5738.75,0.0,-0.0826666666666667
2012-11-09,5731.100098,5751.700195,5677.75,5686.25,5686.25,0.0,0.07594999999999999
2012-11-11,,,,,,,0.07775000000000001
2012-11-12,5688.450195,5718.899902,5665.75,5683.700195,5683.700195,0.0,0.4095222222222222
2012-11-15,5650.350098,5651.649902,5603.549805,5631.0,5631.0,0.0,-0.10188181818181818
2012-11-16,5624.799805,5650.149902,5559.799805,5574.049805,5574.049805,0.0,0.3259222222222222
2012-11-19,5577.299805,5592.75,5549.25,5571.399902,5571.399902,0.0,0.1383
2012-11-20,5604.799805,5613.700195,5548.350098,5571.549805,5571.549805,0.0,0.3188333333333333
2012-11-21,5582.5,5620.200195,5561.399902,5614.799805,5614.799805,0.0,0.3491888888888889
2012-11-22,5628.600098,5643.350098,5608.0,5627.75,5627.75,0.0,0.42247142857142855
2012-11-23,5635.450195,5637.75,5593.549805,5626.600098,5626.600098,0.0,0.1815111111111111
2012-11-26,5648.649902,5649.200195,5623.450195,5635.899902,5635.899902,0.0,0.210975
2012-11-27,5658.5,5733.200195,5658.0,5727.450195,5727.450195,0.0,0.26348571428571427
2012-11-29,5736.700195,5833.5,5736.100098,5825.0,5825.0,0.0,0.3286
2012-11-30,5836.0,5885.25,5827.850098,5879.850098,5879.850098,0.0,0.06329999999999998
2012-12-03,5878.25,5899.149902,5854.600098,5870.950195,5870.950195,0.0,0.31271249999999995
2012-12-04,5866.799805,5894.950195,5859.0,5889.25,5889.25,0.0,0.09861111111111111
2012-12-05,5906.600098,5917.799805,5891.350098,5900.5,5900.5,0.0,0.1980142857142857
2012-12-06,5926.299805,5942.549805,5838.899902,5930.899902,5930.899902,0.0,0.25046666666666667
2012-12-07,5934.0,5949.850098,5888.649902,5907.399902,5907.399902,0.0,0.24694999999999998
2012-12-10,5916.049805,5919.950195,5888.100098,5908.899902,5908.899902,0.0,0.3711583333333334
2012-12-11,5923.799805,5965.149902,5865.450195,5898.799805,5898.799805,0.0,0.5184222222222222
2012-12-12,5917.799805,5924.600098,5874.25,5888.0,5888.0,0.0,0.27526
2012-12-13,5900.350098,5907.450195,5841.350098,5851.5,5851.5,0.0,0.23675454545454544
2012-12-14,5846.899902,5886.100098,5839.149902,5879.600098,5879.600098,0.0,0.11095454545454544
2012-12-17,5860.5,5886.049805,5850.149902,5857.899902,5857.899902,0.0,0.22389
2012-12-18,5873.600098,5905.799805,5823.149902,5896.799805,5896.799805,0.0,0.27366666666666667
2012-12-19,5917.299805,5939.399902,5910.799805,5929.600098,5929.600098,0.0,0.3444857142857143
2012-12-20,5934.450195,5937.600098,5881.450195,5916.399902,5916.399902,0.0,0.20941249999999997
2012-12-21,5888.0,5888.0,5841.649902,5847.700195,5847.700195,0.0,0.22426153846153843
2012-12-24,5869.0,5871.899902,5844.700195,5855.75,5855.75,0.0,0.18604444444444443
2012-12-26,5864.950195,5917.299805,5859.549805,5905.600098,5905.600098,0.0,0.315975
2012-12-27,5930.200195,5930.799805,5864.700195,5870.100098,5870.100098,0.0,0.23894545454545452
2012-12-28,5887.149902,5915.75,5879.5,5908.350098,5908.350098,0.0,0.13396666666666665
2012-12-31,5901.200195,5919.0,5897.149902,5905.100098,5905.100098,0.0,0.1818
2013-01-01,,,,,,,0.2743
2013-01-02,5982.600098,6006.049805,5982.0,5993.25,5993.25,0.0,0.229625
2013-01-03,6015.799805,6017.0,5986.549805,6009.5,6009.5,0.0,0.4331833333333333
2013-01-04,6011.950195,6020.75,5981.549805,6016.149902,6016.149902,0.0,0.23515714285714284
2013-01-07,6042.149902,6042.149902,5977.149902,5988.399902,5988.399902,0.0,0.30232
2013-01-08,5983.450195,6007.049805,5964.399902,6001.700195,6001.700195,0.0,0.06685714285714285
2013-01-09,6006.200195,6020.100098,5958.450195,5971.5,5971.5,0.0,0.41337999999999997
2013-01-10,5998.799805,6005.149902,5947.299805,5968.649902,5968.649902,0.0,0.2523625
2013-01-11,6012.399902,6018.850098,5940.600098,5951.299805,5951.299805,0.0,0.19824545454545453
2013-01-14,5967.200195,6036.899902,5962.149902,6024.049805,6024.049805,0.0,0.15298888888888887
2013-01-15,6037.850098,6068.5,6018.600098,6056.600098,6056.600098,0.0,0.2738
2013-01-16,6049.0,6055.950195,5992.049805,6001.850098,6001.850098,0.0,0.27686
2013-01-17,6001.25,6053.200195,5988.100098,6039.200195,6039.200195,0.0,0.2964111111111111
2013-01-18,6059.850098,6083.399902,6048.299805,6064.399902,6064.399902,0.0,0.4597333333333333
2013-01-21,6085.75,6094.350098,6065.100098,6082.299805,6082.299805,130900.0,0.26189999999999997
2013-01-22,6080.149902,6101.299805,6040.5,6048.5,6048.5,129000.0,0.2395090909090909
2013-01-23,6052.850098,6069.799805,6021.149902,6054.299805,6054.299805,137000.0,0.38411818181818175
2013-01-24,6046.200195,6065.299805,6007.850098,6019.350098,6019.350098,185200.0,-0.0748125
2013-01-25,6024.5,6080.549805,6014.450195,6074.649902,6074.649902,147600.0,0.30111000000000004
2013-01-28,6082.100098,6088.399902,6061.399902,6074.799805,6074.799805,113100.0,0.31982307692307693
2013-01-29,6064.700195,6111.799805,6042.450195,6049.899902,6049.899902,157600.0,0.3039636363636364
2013-01-30,6065.0,6071.950195,6044.149902,6055.75,6055.75,124200.0,0.31816666666666665
2013-01-31,6045.649902,6058.049805,6025.149902,6034.75,6034.75,168500.0,0.23295
2013-02-01,6040.950195,6052.950195,5983.200195,5998.899902,5998.899902,159300.0,0.31246999999999997
2013-02-04,6025.200195,6038.5,5981.25,5987.25,5987.25,141700.0,0.25228181818181816
2013-02-05,5948.200195,5970.350098,5946.899902,5956.899902,5956.899902,136200.0,0.25138571428571427
2013-02-06,5988.049805,5990.899902,5953.149902,5959.200195,5959.200195,157800.0,0.35773999999999995
2013-02-07,5936.450195,5978.5,5927.600098,5938.799805,5938.799805,157600.0,0.30297999999999997
2013-02-08,5929.100098,5953.700195,5883.649902,5903.5,5903.5,192600.0,0.3552142857142857
2013-02-11,5920.049805,5924.149902,5879.100098,5897.850098,5897.850098,122000.0,0.26739999999999997
2013-02-12,5894.350098,5927.649902,5886.450195,5922.5,5922.5,142800.0,0.024112499999999974
2013-02-13,5943.149902,5969.5,5922.950195,5932.950195,5932.950195,142600.0,0.3053571428571428
2013-02-14,5933.200195,5940.200195,5884.549805,5896.950195,5896.950195,143800.0,0.32381666666666664
2013-02-15,5869.950195,5899.950195,5853.899902,5887.399902,5887.399902,125100.0,-0.013210000000000005
2013-02-18,5888.649902,5911.0,5878.450195,5898.200195,5898.200195,114300.0,0.22201666666666664
2013-02-19,5900.200195,5947.549805,5883.149902,5939.700195,5939.700195,101000.0,0.19975555555555555
2013-02-20,5966.299805,5971.0,5937.549805,5943.049805,5943.049805,135400.0,0.30453846153846154
2013-02-21,5909.649902,5921.149902,5844.399902,5852.25,5852.25,159400.0,0.11995454545454544
2013-02-22,5837.950195,5873.799805,5835.799805,5850.299805,5850.299805,157000.0,0.34917499999999996
2013-02-25,5870.549805,5878.399902,5825.0,5854.75,5854.75,125100.0,0.23101818181818176
2013-02-26,5838.299805,5838.850098,5748.600098,5761.350098,5761.350098,157400.0,0.11279999999999998
2013-02-27,5784.899902,5818.200195,5749.700195,5796.899902,5796.899902,175200.0,0.26756086956521746
2013-02-28,5834.350098,5849.899902,5671.899902,5693.049805,5693.049805,334900.0,0.23915714285714285
2013-03-01,5702.450195,5739.450195,5679.899902,5719.700195,5719.700195,174500.0,0.30324545454545454
2013-03-04,5704.700195,5712.0,5663.600098,5698.5,5698.5,144900.0,0.0824076923076923
2013-03-05,5722.450195,5790.100098,5722.399902,5784.25,5784.25,154400.0,0.24823999999999996
2013-03-06,5816.399902,5828.700195,5795.049805,5818.600098,5818.600098,156900.0,0.23287
2013-03-07,5801.299805,5878.0,5801.299805,5863.299805,5863.299805,134700.0,0.3486857142857143
2013-03-08,5883.649902,5952.850098,5883.0,5945.700195,5945.700195,150800.0,0.4104916666666667
2013-03-11,5946.100098,5971.200195,5930.350098,5942.350098,5942.350098,125400.0,0.42352727272727275
2013-03-12,5944.600098,5952.0,5893.649902,5914.100098,5914.100098,115900.0,0.2042090909090909
2013-03-13,5884.799805,5893.850098,5842.25,5851.200195,5851.200195,116700.0,0.09111538461538458
2013-03-14,5845.950195,5920.149902,5791.75,5908.950195,5908.950195,149000.0,0.26499999999999996
2013-03-15,5914.899902,5945.649902,5861.0,5872.600098,5872.600098,152200.0,0.3424833333333333
2013-03-18,5816.75,5850.200195,5814.350098,5835.25,5835.25,102700.0,0.12547999999999998
2013-03-19,5859.5,5863.600098,5724.299805,5745.950195,5745.950195,182300.0,0.09937
2013-03-20,5740.549805,5745.299805,5682.299805,5694.399902,5694.399902,187600.0,0.22402307692307694
2013-03-21,5705.899902,5757.75,5647.950195,5658.75,5658.75,179200.0,0.24618461538461536
2013-03-22,5659.799805,5691.450195,5631.799805,5651.350098,5651.350098,165300.0,0.1511153846153846
2013-03-25,5707.299805,5718.399902,5624.399902,5633.850098,5633.850098,150400.0,0.4184076923076923
2013-03-26,5613.75,5655.299805,5612.049805,5641.600098,5641.600098,126500.0,0.21224999999999997
2013-03-28,5647.75,5692.950195,5604.850098,5682.549805,5682.549805,209700.0,0.14867499999999997
2013-04-01,5697.350098,5720.950195,5675.899902,5704.399902,5704.399902,97800.0,0.21300833333333333
2013-04-02,5701.700195,5754.600098,5687.149902,5748.100098,5748.100098,106400.0,0.2635133333333333
2013-04-03,5740.200195,5744.950195,5650.100098,5672.899902,5672.899902,140700.0,0.1805
2013-04-04,5640.649902,5644.450195,5565.649902,5574.75,5574.75,134600.0,0.1850875
2013-04-05,5568.100098,5577.299805,5534.700195,5553.25,5553.25,137500.0,0.3495692307692308
2013-04-08,5550.5,5569.200195,5537.049805,5542.950195,5542.950195,97000.0,0.2204222222222222
2013-04-09,5568.75,5603.049805,5487.0,5495.100098,5495.100098,138200.0,0.2529333333333333
2013-04-10,5536.25,5569.25,5477.200195,5558.700195,5558.700195,128600.0,0.2501133333333333
2013-04-11,5601.649902,5610.649902,5542.850098,5594.0,5594.0,146800.0,0.3213266666666667
2013-04-12,5520.700195,5544.5,5494.899902,5528.549805,5528.549805,127300.0,0.21374999999999997
2013-04-15,5508.5,5592.850098,5500.299805,5568.399902,5568.399902,142900.0,0.17799166666666666
2013-04-16,5562.450195,5699.25,5555.850098,5688.950195,5688.950195,142700.0,0.34178333333333333
2013-04-17,5708.649902,5732.149902,5669.0,5688.700195,5688.700195,154600.0,0.3104857142857143
2013-04-18,5682.700195,5794.350098,5681.850098,5783.100098,5783.100098,149900.0,0.14443636363636364
2013-04-22,5789.850098,5844.850098,5789.799805,5834.399902,5834.399902,135100.0,0.20059230769230768
2013-04-23,5843.100098,5844.299805,5791.549805,5836.899902,5836.899902,132200.0,0.3674076923076923
2013-04-25,5856.100098,5924.600098,5853.299805,5916.299805,5916.299805,199600.0,0.31342857142857145
2013-04-26,5899.75,5907.049805,5860.5,5871.450195,5871.450195,141300.0,0.39438125
2013-04-29,5877.600098,5918.649902,5868.799805,5904.100098,5904.100098,118900.0,0.38159999999999994
2013-04-30,5932.600098,5962.299805,5867.799805,5930.200195,5930.200195,153200.0,0.34930833333333333
2013-05-02,5911.399902,6019.450195,5910.950195,5999.350098,5999.350098,162400.0,0.31039999999999995
2013-05-03,5993.5,6000.299805,5930.149902,5944.0,5944.0,145800.0,0.23788
2013-05-06,5944.899902,5976.5,5928.450195,5971.049805,5971.049805,110200.0,0.33294545454545454
2013-05-07,5983.450195,6050.5,5982.950195,6043.549805,6043.549805,136400.0,0.38243750000000004
2013-05-08,6064.149902,6083.549805,6024.950195,6069.299805,6069.299805,122300.0,0.21544999999999997
2013-05-09,6078.350098,6084.700195,6040.450195,6050.149902,6050.149902,110000.0,0.3097833333333333
2013-05-10,6046.25,6105.299805,6045.600098,6094.75,6094.75,111400.0,0.28994666666666663
2013-05-13,6098.200195,6104.950195,5972.899902,5980.450195,5980.450195,107900.0,0.14170714285714284
2013-05-14,5989.700195,6026.200195,5970.049805,5995.399902,5995.399902,119300.0,0.23805384615384614
2013-05-15,6018.850098,6157.100098,6018.850098,6146.75,6146.75,153900.0,0.30083750000000004
2013-05-16,6128.25,6187.299805,6128.25,6169.899902,6169.899902,158600.0,0.19917692307692306
2013-05-17,6172.950195,6199.950195,6146.149902,6187.299805,6187.299805,147300.0,0.16996
2013-05-20,6198.0,6229.450195,6146.049805,6156.899902,6156.899902,122300.0,0.13074545454545453
2013-05-21,6152.350098,6180.25,6102.350098,6114.100098,6114.100098,130600.0,0.20195714285714286
2013-05-22,6127.049805,6147.600098,6074.450195,6094.5,6094.5,133800.0,0.24872
2013-05-23,6050.399902,6081.450195,5955.700195,5967.049805,5967.049805,198900.0,-0.025933333333333333
2013-05-24,6010.700195,6015.299805,5936.799805,5983.549805,5983.549805,161600.0,0.10418333333333334
2013-05-27,5989.399902,6099.899902,5975.549805,6083.149902,6083.149902,115100.0,0.20006363636363636
2013-05-28,6086.350098,6127.649902,6055.399902,6111.25,6111.25,139700.0,0.33019
2013-05-29,6120.450195,6125.049805,6069.799805,6104.299805,6104.299805,120200.0,0.062012499999999984
2013-05-30,6072.149902,6133.75,6072.149902,6124.049805,6124.049805,194100.0,0.11273999999999999
2013-05-31,6098.700195,6106.25,5975.549805,5985.950195,5985.950195,175300.0,0.11803999999999999
2013-06-03,5997.350098,6011.0,5916.350098,5939.299805,5939.299805,112100.0,0.039525
2013-06-04,5941.100098,5981.600098,5910.25,5919.450195,5919.450195,114500.0,0.0985125
2013-06-05,5908.299805,5935.200195,5883.700195,5923.850098,5923.850098,110200.0,0.3215857142857143
2013-06-06,5895.0,5956.549805,5869.5,5921.399902,5921.399902,114200.0,-0.010236363636363635
2013-06-07,5900.049805,5972.700195,5871.299805,5881.0,5881.0,118300.0,0.3278375
2013-06-10,5907.899902,5931.649902,5857.399902,5878.0,5878.0,100100.0,0.18065454545454543
2013-06-11,5848.75,5868.049805,5780.350098,5788.799805,5788.799805,180900.0,0.03422000000000001
2013-06-12,5771.75,5792.899902,5738.600098,5760.200195,5760.200195,140400.0,0.019091666666666646
2013-06-13,5709.350098,5729.850098,5683.100098,5699.100098,5699.100098,142000.0,0.0793888888888889
2013-06-14,5748.950195,5819.399902,5739.399902,5808.399902,5808.399902,124400.0,0.29010833333333336
2013-06-17,5820.399902,5854.899902,5770.25,5850.049805,5850.049805,107200.0,0.32676999999999995
2013-06-18,5841.899902,5863.399902,5804.299805,5813.600098,5813.600098,117500.0,0.11225555555555555
2013-06-19,5805.75,5828.399902,5777.899902,5822.25,5822.25,115500.0,0.0914375
2013-06-20,5754.149902,5755.0,5645.649902,5655.899902,5655.899902,198400.0,0.087525
2013-06-21,5639.899902,5686.149902,5616.850098,5667.649902,5667.649902,182400.0,0.22757
2013-06-24,5638.049805,5640.0,5566.25,5590.25,5590.25,193500.0,-0.2138454545454546
2013-06-25,5606.950195,5666.25,5570.25,5609.100098,5609.100098,196600.0,0.1866818181818182
2013-06-26,5627.950195,5635.25,5579.350098,5588.700195,5588.700195,160100.0,0.28448999999999997
2013-06-27,5647.950195,5699.350098,5630.950195,5682.350098,5682.350098,239000.0,0.18153333333333332
2013-06-28,5749.5,5852.950195,5749.5,5842.200195,5842.200195,214400.0,0.20468999999999998
2013-07-01,5834.100098,5904.350098,5822.200195,5898.850098,5898.850098,144800.0,0.43255999999999994
2013-07-02,5885.5,5898.799805,5852.299805,5857.549805,5857.549805,145700.0,0.05681666666666668
2013-07-03,5811.950195,5815.0,5760.399902,5770.899902,5770.899902,160500.0,-0.05899999999999999
2013-07-04,5794.75,5848.200195,5786.049805,5836.950195,5836.950195,151900.0,0.18719999999999998
2013-07-05,5889.950195,5900.450195,5858.450195,5867.899902,5867.899902,123600.0,0.058609090909090916
2013-07-08,5833.149902,5833.850098,5775.549805,5811.549805,5811.549805,127600.0,0.03446
2013-07-09,5834.600098,5864.950195,5834.600098,5859.0,5859.0,110400.0,0.21219375
2013-07-10,5869.899902,5879.350098,5802.850098,5816.700195,5816.700195,117500.0,0.2759846153846154
2013-07-11,5894.5,5948.850098,5887.950195,5935.100098,5935.100098,120200.0,0.33444999999999997
2013-07-12,6000.5,6019.0,5951.149902,6009.0,6009.0,127700.0,0.32462666666666673
2013-07-15,5991.200195,6038.200195,5980.950195,6030.799805,6030.799805,116300.0,0.11810000000000001
2013-07-16,5930.799805,5966.049805,5910.950195,5955.25,5955.25,151200.0,0.012836363636363625
2013-07-17,5972.25,5989.799805,5926.75,5973.299805,5973.299805,191500.0,0.25950769230769233
2013-07-18,5984.700195,6051.100098,5974.549805,6038.049805,6038.049805,171700.0,0.36729166666666674
2013-07-19,6057.200195,6066.850098,6020.25,6029.200195,6029.200195,163300.0,0.25769166666666665
2013-07-22,6009.75,6064.149902,6004.25,6031.799805,6031.799805,115200.0,0.11029
2013-07-23,6064.299805,6093.350098,6061.299805,6077.799805,6077.799805,126500.0,0.3822777777777777
2013-07-24,6032.200195,6047.25,5962.600098,5990.5,5990.5,151900.0,0.2464
2013-07-25,5970.399902,5990.649902,5896.399902,5907.5,5907.5,237100.0,0.21088461538461536
2013-07-26,5937.950195,5944.5,5869.5,5886.200195,5886.200195,174500.0,0.19637
2013-07-29,5869.950195,5886.0,5825.799805,5831.649902,5831.649902,173400.0,0.13192857142857142
2013-07-30,5836.049805,5861.299805,5747.600098,5755.049805,5755.049805,181500.0,0.19930999999999996
2013-07-31,5738.350098,5752.100098,5675.75,5742.0,5742.0,235500.0,0.17406923076923078
2013-08-01,5776.899902,5808.5,5676.850098,5727.850098,5727.850098,216800.0,0.35102500000000003
2013-08-02,5750.049805,5761.850098,5649.0,5677.899902,5677.899902,222500.0,0.14271538461538463
2013-08-05,5682.399902,5721.0,5661.5,5685.399902,5685.399902,197200.0,0.22574999999999998
2013-08-06,5664.899902,5664.899902,5521.799805,5542.25,5542.25,216200.0,-0.04276428571428571
2013-08-07,5549.299805,5561.450195,5486.850098,5519.100098,5519.100098,245000.0,0.07159230769230768
2013-08-08,5510.049805,5577.600098,5510.049805,5565.649902,5565.649902,204900.0,0.2757230769230769
2013-08-12,5606.700195,5644.100098,5557.100098,5612.399902,5612.399902,195700.0,0.15245384615384616
2013-08-13,5600.25,5704.75,5578.899902,5699.299805,5699.299805,223000.0,0.3217076923076923
2013-08-14,5715.399902,5754.549805,5690.200195,5742.299805,5742.299805,223700.0,0.16606666666666667
2013-08-16,5705.450195,5716.600098,5496.049805,5507.850098,5507.850098,248100.0,0.08513076923076922
2013-08-19,5497.549805,5499.649902,5360.649902,5414.75,5414.75,219700.0,0.17532
2013-08-20,5353.450195,5417.799805,5306.350098,5401.450195,5401.450195,261100.0,0.03999166666666666
2013-08-21,5494.450195,5504.100098,5268.450195,5302.549805,5302.549805,255000.0,0.047775
2013-08-22,5282.799805,5418.950195,5254.049805,5408.450195,5408.450195,284500.0,0.13626470588235293
2013-08-23,5428.75,5478.799805,5377.799805,5471.75,5471.75,251500.0,0.31362142857142855
2013-08-26,5499.399902,5528.700195,5454.450195,5476.5,5476.5,242000.0,0.2168923076923077
2013-08-27,5426.5,5427.399902,5274.25,5287.450195,5287.450195,306000.0,0.04746190476190475
2013-08-28,5233.450195,5317.700195,5118.850098,5285.0,5285.0,336000.0,0.15442727272727272
2013-08-29,5316.5,5428.899902,5303.0,5409.049805,5409.049805,326500.0,0.2507533333333333
2013-08-30,5407.450195,5493.299805,5360.200195,5471.799805,5471.799805,336400.0,0.10562631578947371
2013-09-02,5480.25,5564.899902,5478.850098,5550.75,5550.75,214200.0,0.36726666666666674
2013-09-03,5574.700195,5580.950195,5323.75,5341.450195,5341.450195,250300.0,0.3289904761904763
2013-09-04,5358.649902,5460.25,5318.899902,5448.100098,5448.100098,237200.0,0.33445
2013-09-05,5553.75,5625.75,5552.700195,5592.950195,5592.950195,274900.0,0.37481176470588246
2013-09-06,5617.450195,5688.600098,5566.149902,5680.399902,5680.399902,253000.0,0.24626428571428574
2013-09-10,5738.5,5904.850098,5738.200195,5896.75,5896.75,275200.0,0.4592833333333333
2013-09-11,5887.25,5924.350098,5832.700195,5913.149902,5913.149902,265000.0,0.2629
2013-09-12,5931.149902,5932.0,5815.799805,5850.700195,5850.700195,273000.0,0.21945714285714282
2013-09-13,5828.0,5884.299805,5822.899902,5850.600098,5850.600098,190800.0,0.33351875
2013-09-16,5930.299805,5957.25,5798.149902,5840.549805,5840.549805,219500.0,0.3756428571428572
2013-09-17,5824.200195,5857.799805,5804.899902,5850.200195,5850.200195,157900.0,0.24037058823529409
2013-09-18,5872.75,5916.899902,5840.200195,5899.450195,5899.450195,153600.0,0.385938888888889
2013-09-19,6044.149902,6142.5,6040.149902,6115.549805,6115.549805,287200.0,0.3656941176470589
2013-09-20,6104.549805,6130.950195,5932.850098,6012.100098,6012.100098,318600.0,0.2710714285714286
2013-09-23,5945.799805,5989.399902,5871.399902,5889.75,5889.75,188300.0,0.19718571428571427
2013-09-24,5855.0,5938.399902,5854.549805,5892.450195,5892.450195,187600.0,0.1740875
2013-09-25,5901.549805,5910.549805,5811.100098,5873.850098,5873.850098,200200.0,0.21420000000000003
2013-09-26,5872.799805,5917.649902,5864.100098,5882.25,5882.25,220600.0,0.33097499999999996
2013-09-27,5905.549805,5909.200195,5819.299805,5833.200195,5833.200195,163100.0,0.17127222222222221
2013-09-30,5801.049805,5810.200195,5718.5,5735.299805,5735.299805,155700.0,0.09329285714285714
2013-10-01,5756.100098,5786.450195,5700.950195,5780.049805,5780.049805,159200.0,0.2660411764705883
2013-10-03,5819.100098,5917.600098,5802.700195,5909.700195,5909.700195,199800.0,0.23128571428571426
2013-10-04,5891.299805,5950.450195,5885.0,5907.299805,5907.299805,191500.0,0.2724411764705883
