,Date,Open,High,Low,Close,Adj Close,Volume,scores,windowSize_2,windowSize_3,week_1,week_2
56,2012-10-31,5596.75,5624.399902,5583.049805,5619.700195,5619.700195,0.0,0.3355888888888889,0.31724444444444444,0.3006837962962963,0.23901175685425688,0.18828591810966813
57,2012-11-01,5609.850098,5649.75,5601.950195,5645.049805,5645.049805,0.0,0.2971555555555556,0.3163722222222223,0.3105481481481482,0.25836397907647907,0.21128194985569987
58,2012-11-02,5696.350098,5711.299805,5682.549805,5697.700195,5697.700195,0.0,0.2653111111111111,0.28123333333333334,0.29935185185185187,0.2950530663780664,0.20570575937950944
59,2012-11-05,5693.049805,5709.200195,5679.5,5704.200195,5704.200195,0.0,0.1094888888888889,0.1874,0.2239851851851852,0.2787527777777778,0.2142335371572872
60,2012-11-06,5694.100098,5730.799805,5693.649902,5724.399902,5724.399902,0.0,0.29185,0.20066944444444446,0.22221666666666665,0.26655099206349203,0.23241488636363639
61,2012-11-07,5718.600098,5777.299805,5711.399902,5760.100098,5760.100098,0.0,0.36567,0.32876,0.25566962962962964,0.2805663492063492,0.24464925144300148
62,2012-11-08,5709.0,5744.5,5693.950195,5738.75,5738.75,0.0,-0.0826666666666667,0.14150166666666664,0.19161777777777775,0.2260568253968254,0.22183448953823956
63,2012-11-09,5731.100098,5751.700195,5677.75,5686.25,5686.25,0.0,0.07594999999999999,-0.003358333333333352,0.1196511111111111,0.18896555555555555,0.21398865620490623
64,2012-11-11,,,,,,,0.07775000000000001,0.07685,0.02367777777777777,0.15762190476190477,0.20799294191919193
65,2012-11-12,5688.450195,5718.899902,5665.75,5683.700195,5683.700195,0.0,0.4095222222222222,0.2436361111111111,0.18774074074074074,0.17822349206349206,0.2366382792207792
66,2012-11-15,5650.350098,5651.649902,5603.549805,5631.0,5631.0,0.0,-0.10188181818181817,0.153820202020202,0.128463468013468,0.14802767676767675,0.21339022727272727
67,2012-11-16,5624.799805,5650.149902,5559.799805,5574.049805,5574.049805,0.0,0.3259222222222222,0.11202020202020202,0.21118754208754206,0.15289513708513705,0.20972306457431458
68,2012-11-19,5577.299805,5592.75,5549.25,5571.399902,5571.399902,0.0,0.1383,0.2321111111111111,0.12078013468013467,0.1204137085137085,0.20049002886002887
69,2012-11-20,5604.799805,5613.700195,5548.350098,5571.549805,5571.549805,0.0,0.3188333333333333,0.22856666666666664,0.2610185185185185,0.17777085137085136,0.20191383838383836
70,2012-11-21,5582.5,5620.200195,5561.399902,5614.799805,5614.799805,0.0,0.3491888888888889,0.3340111111111111,0.26877407407407405,0.21680497835497833,0.20288526695526693
71,2012-11-22,5628.600098,5643.350098,5608.0,5627.75,5627.75,0.0,0.42247142857142855,0.3858301587301587,0.36349788359788354,0.2660508967223253,0.21183640074211502
72,2012-11-23,5635.450195,5637.75,5593.549805,5626.600098,5626.600098,0.0,0.1815111111111111,0.30199126984126984,0.3177238095238095,0.23347788084930943,0.20585068645640076
73,2012-11-26,5648.649902,5649.200195,5623.450195,5635.899902,5635.899902,0.0,0.210975,0.19624305555555555,0.2716525132275132,0.2781717120181406,0.2130996943929087
74,2012-11-27,5658.5,5733.200195,5658.0,5727.450195,5727.450195,0.0,0.2634857142857143,0.23723035714285717,0.21865727513227515,0.26925221088435375,0.21107367398474544
75,2012-11-29,5736.700195,5833.5,5736.100098,5825.0,5825.0,0.0,0.3286,0.29604285714285716,0.26768690476190476,0.296437925170068,0.20842581684188827
76,2012-11-30,5836.0,5885.25,5827.850098,5879.850098,5879.850098,0.0,0.06329999999999998,0.19594999999999999,0.21846190476190475,0.2599331632653061,0.21885200731807877
77,2012-12-03,5878.25,5899.149902,5854.600098,5870.950195,5870.950195,0.0,0.31271249999999995,0.18800624999999996,0.23487083333333328,0.2547222505668934,0.23576361446093588
78,2012-12-04,5866.799805,5894.950195,5859.0,5889.25,5889.25,0.0,0.09861111111111112,0.20566180555555552,0.15820787037037035,0.20845649092970522,0.23725369382601527
79,2012-12-05,5906.600098,5917.799805,5891.350098,5900.5,5900.5,0.0,0.1980142857142857,0.1483126984126984,0.20311263227513224,0.2108140873015873,0.22214598407544836
80,2012-12-06,5926.299805,5942.549805,5838.899902,5930.899902,5930.899902,0.0,0.2504666666666667,0.2242404761904762,0.18236402116402117,0.21645575396825395,0.2473137329931973
81,2012-12-07,5934.0,5949.850098,5888.649902,5907.399902,5907.399902,0.0,0.24695,0.24870833333333336,0.23181031746031747,0.21409350907029476,0.2416728599773242
82,2012-12-10,5916.049805,5919.950195,5888.100098,5908.899902,5908.899902,0.0,0.3711583333333334,0.30905416666666674,0.2895250000000001,0.22017327097505673,0.2583055980725623
83,2012-12-11,5923.799805,5965.149902,5865.450195,5898.799805,5898.799805,0.0,0.5184222222222222,0.4447902777777778,0.37884351851851855,0.28519073129251704,0.2725619472789116
84,2012-12-12,5917.799805,5924.600098,5874.25,5888.0,5888.0,0.0,0.27526,0.3968411111111111,0.3882801851851852,0.2798403741496599,0.2672813123582766
85,2012-12-13,5900.350098,5907.450195,5841.350098,5851.5,5851.5,0.0,0.23675454545454544,0.25600727272727275,0.3434789225589226,0.2995751504844363,0.25401582070707074
86,2012-12-14,5846.899902,5886.100098,5839.149902,5879.600098,5879.600098,0.0,0.11095454545454543,0.17385454545454543,0.2076563636363636,0.2871380447330448,0.248976066017316
87,2012-12-17,5860.5,5886.049805,5850.149902,5857.899902,5857.899902,0.0,0.22389,0.16742227272727273,0.1905330303030303,0.2833413780663781,0.24989856601731603
88,2012-12-18,5873.600098,5905.799805,5823.149902,5896.799805,5896.799805,0.0,0.2736666666666667,0.24877833333333338,0.20283707070707072,0.28715804473304474,0.2506257769016697
89,2012-12-19,5917.299805,5939.399902,5910.799805,5929.600098,5929.600098,0.0,0.3444857142857143,0.3090761904761905,0.2806807936507937,0.2833476705833849,0.25176047077922076
90,2012-12-20,5934.450195,5937.600098,5881.450195,5916.399902,5916.399902,0.0,0.2094125,0.27694910714285714,0.2758549603174603,0.23920342455163884,0.2621970779220779
91,2012-12-21,5888.0,5888.0,5841.649902,5847.700195,5847.700195,0.0,0.22426153846153846,0.21683701923076923,0.2593865842490843,0.23191793004614433,0.2558791520979021
92,2012-12-24,5869.0,5871.899902,5844.700195,5855.75,5855.75,0.0,0.18604444444444446,0.20515299145299146,0.20657282763532767,0.2246736299018442,0.26212439019314016
93,2012-12-26,5864.950195,5917.299805,5859.549805,5905.600098,5905.600098,0.0,0.315975,0.25100972222222223,0.24209366096866095,0.2539622662654805,0.2705501554992626
94,2012-12-27,5930.200195,5930.799805,5864.700195,5870.100098,5870.100098,0.0,0.2389454545454545,0.27746022727272723,0.24698829966329963,0.2561130454862598,0.2697272117763189
95,2012-12-28,5887.149902,5915.75,5879.5,5908.350098,5908.350098,0.0,0.13396666666666665,0.18645606060606057,0.2296290404040404,0.2361559026291169,0.2616569736810808
96,2012-12-31,5901.200195,5919.0,5897.149902,5905.100098,5905.100098,0.0,0.1818,0.15788333333333332,0.18490404040404038,0.21291508630258632,0.24813137844298555
97,2013-01-01,,,,,,,0.2743,0.22804999999999997,0.19668888888888889,0.22218472915972917,0.230694076855684
98,2013-01-02,5982.600098,6006.049805,5982.0,5993.25,5993.25,0.0,0.229625,0.2519625,0.22857499999999997,0.22295093795093796,0.22743443399854116
99,2013-01-03,6015.799805,6017.0,5986.549805,6009.5,6009.5,0.0,0.4331833333333333,0.33140416666666667,0.3123694444444444,0.25825649350649355,0.24146506170416887
100,2013-01-04,6011.950195,6020.75,5981.549805,6016.149902,6016.149902,0.0,0.23515714285714284,0.33417023809523805,0.29932182539682534,0.24671108534322816,0.25033667580435437
101,2013-01-07,6042.149902,6042.149902,5977.149902,5988.399902,5988.399902,0.0,0.30232,0.2687385714285714,0.323553492063492,0.25576459183673467,0.25593881866149715
102,2013-01-08,5983.450195,6007.049805,5964.399902,6001.700195,6001.700195,0.0,0.06685714285714285,0.1845885714285714,0.2014447619047619,0.2461775170068027,0.2411667098179598
103,2013-01-09,6006.200195,6020.100098,5958.450195,5971.5,5971.5,0.0,0.41338,0.24011857142857143,0.26085238095238095,0.2792603741496599,0.24608773022612307
104,2013-01-10,5998.799805,6005.149902,5947.299805,5968.649902,5968.649902,0.0,0.2523625,0.33287125,0.24419988095238096,0.27612644557823124,0.24915558736898016
105,2013-01-11,6012.399902,6018.850098,5940.600098,5951.299805,5951.299805,0.0,0.19824545454545453,0.22530397727272727,0.2879959848484848,0.27164365337043905,0.24729729566068848
106,2013-01-14,5967.200195,6036.899902,5962.149902,6024.049805,6024.049805,0.0,0.15298888888888887,0.1756171717171717,0.2011989478114478,0.2316158755926613,0.2449361845495774
107,2013-01-15,6037.850098,6068.5,6018.600098,6056.600098,6056.600098,0.0,0.2738,0.21339444444444444,0.20834478114478114,0.2371362837559266,0.24192368454957738
108,2013-01-16,6049.0,6055.950195,5992.049805,6001.850098,6001.850098,0.0,0.27686,0.27532999999999996,0.23454962962962958,0.23349914089878374,0.24463186636775922
109,2013-01-17,6001.25,6053.200195,5988.100098,6039.200195,6039.200195,0.0,0.2964111111111111,0.28663555555555553,0.282357037037037,0.266292564935065,0.25623504097093386
110,2013-01-18,6059.850098,6083.399902,6048.299805,6064.399902,6064.399902,0.0,0.4597333333333333,0.37807222222222225,0.3443348148148148,0.2729144696969697,0.2760874219233148
111,2013-01-21,6085.75,6094.350098,6065.100098,6082.299805,6082.299805,130900.0,0.2619,0.3608166666666667,0.3393481481481482,0.27427696969696974,0.2752017076376005
112,2013-01-22,6080.149902,6101.299805,6040.5,6048.5,6048.5,129000.0,0.2395090909090909,0.25070454545454546,0.3203808080808081,0.2801717748917749,0.275907714131107
113,2013-01-23,6052.850098,6069.799805,6021.149902,6054.299805,6054.299805,137000.0,0.38411818181818175,0.31181363636363635,0.2951757575757576,0.31319024531024536,0.2724030604514533
114,2013-01-24,6046.200195,6065.299805,6007.850098,6019.350098,6019.350098,185200.0,-0.0748125,0.15465284090909087,0.18293825757575755,0.2633884595959596,0.25026237167594306
115,2013-01-25,6024.5,6080.549805,6014.450195,6074.649902,6074.649902,147600.0,0.30111000000000004,0.11314875000000002,0.20347189393939394,0.26685274531024533,0.2501759431045145
116,2013-01-28,6082.100098,6088.399902,6061.399902,6074.799805,6074.799805,113100.0,0.3198230769230769,0.3104665384615385,0.18204019230769233,0.2701973118548119,0.2682449383949384
117,2013-01-29,6064.700195,6111.799805,6042.450195,6049.899902,6049.899902,157600.0,0.3039636363636364,0.3118933566433566,0.3082989044289044,0.247944498001998,0.26042948384948383
118,2013-01-30,6065.0,6071.950195,6044.149902,6055.75,6055.75,124200.0,0.31816666666666665,0.3110651515151515,0.31398445998445995,0.25598259324009326,0.26512978146853144
119,2013-01-31,6045.649902,6058.049805,6025.149902,6034.75,6034.75,168500.0,0.23295,0.27555833333333335,0.2850267676767677,0.2550455802530803,0.2676086775724275
120,2013-02-01,6040.950195,6052.950195,5983.200195,5998.899902,5998.899902,159300.0,0.31247,0.27271,0.28786222222222224,0.24481012570762575,0.2790001855089355
121,2013-02-04,6025.200195,6038.5,5981.25,5987.25,5987.25,141700.0,0.25228181818181816,0.2823759090909091,0.26590060606060606,0.29153788544788545,0.2774631725219225
122,2013-02-05,5948.200195,5970.350098,5946.899902,5956.899902,5956.899902,136200.0,0.2513857142857143,0.25183376623376624,0.27204584415584415,0.28443441606013037,0.2756435806851878
123,2013-02-06,5988.049805,5990.899902,5953.149902,5959.200195,5959.200195,157800.0,0.35773999999999995,0.30456285714285714,0.28713584415584414,0.28985111935683366,0.2800242156058227
124,2013-02-07,5936.450195,5978.5,5927.600098,5938.799805,5938.799805,157600.0,0.30298,0.33036,0.3040352380952381,0.28971059987631415,0.268827548939156
125,2013-02-08,5929.100098,5953.700195,5883.649902,5903.5,5903.5,192600.0,0.3552142857142857,0.32909714285714287,0.3386447619047619,0.29500311688311687,0.27549285506160504
126,2013-02-11,5920.049805,5924.149902,5879.100098,5897.850098,5897.850098,122000.0,0.2674,0.3113071428571429,0.3085314285714286,0.2999245454545455,0.27748506285381286
127,2013-02-12,5894.350098,5927.649902,5886.450195,5922.5,5922.5,142800.0,0.02411249999999997,0.14575625,0.21557559523809525,0.2587306168831169,0.2517703712953712
128,2013-02-13,5943.149902,5969.5,5922.950195,5932.950195,5932.950195,142600.0,0.3053571428571428,0.1647348214285714,0.1989565476190476,0.26631280612244895,0.27892534578516714
129,2013-02-14,5933.200195,5940.200195,5884.549805,5896.950195,5896.950195,143800.0,0.32381666666666664,0.31458690476190476,0.21776210317460318,0.2766600850340136,0.28054725054707197
130,2013-02-15,5869.950195,5899.950195,5853.899902,5887.399902,5887.399902,125100.0,-0.013210000000000005,0.15530333333333332,0.20532126984126983,0.22366722789115645,0.25675917362399503
131,2013-02-18,5888.649902,5911.0,5878.450195,5898.200195,5898.200195,114300.0,0.22201666666666664,0.10440333333333332,0.17754111111111107,0.21210103741496597,0.25090581864564004
132,2013-02-19,5900.200195,5947.549805,5883.149902,5939.700195,5939.700195,101000.0,0.19975555555555555,0.2108861111111111,0.1361874074074074,0.18989264739229025,0.24244788213770357
133,2013-02-20,5966.299805,5971.0,5937.549805,5943.049805,5943.049805,135400.0,0.30453846153846154,0.25214700854700856,0.24210356125356125,0.19519814189778475,0.24756134367616514
134,2013-02-21,5909.649902,5921.149902,5844.399902,5852.25,5852.25,159400.0,0.11995454545454545,0.21224650349650348,0.2080828541828542,0.20888986267700552,0.23381023978006116
135,2013-02-22,5837.950195,5873.799805,5835.799805,5850.299805,5850.299805,157000.0,0.349175,0.23456477272727272,0.25788933566433564,0.21514955655455653,0.24073118133850274
136,2013-02-25,5870.549805,5878.399902,5825.0,5854.75,5854.75,125100.0,0.23101818181818176,0.2900965909090909,0.23338257575757573,0.20189263014763018,0.23927635759082186
137,2013-02-26,5838.299805,5838.850098,5748.600098,5761.350098,5761.350098,157400.0,0.11279999999999997,0.17190909090909087,0.23099772727272727,0.21989405871905873,0.22178064330510758
138,2013-02-27,5784.899902,5818.200195,5749.700195,5796.899902,5796.899902,175200.0,0.26756086956521746,0.1901804347826087,0.20379301712779974,0.22640037341885164,0.2192507054169088
139,2013-02-28,5834.350098,5849.899902,5671.899902,5693.049805,5693.049805,334900.0,0.23915714285714285,0.2533590062111801,0.20650600414078676,0.23202917160479272,0.21096090949854146
140,2013-03-01,5702.450195,5739.450195,5679.899902,5719.700195,5719.700195,174500.0,0.3032454545454545,0.27120129870129867,0.26998782232260493,0.23184445632007744,0.21352129910893108
141,2013-03-04,5704.700195,5712.0,5663.600098,5698.5,5698.5,144900.0,0.0824076923076923,0.1928265734265734,0.20827009657009654,0.22648062015624126,0.2176852414166234
142,2013-03-05,5722.450195,5790.100098,5722.399902,5784.25,5784.25,154400.0,0.24824,0.16532384615384615,0.2112977156177156,0.21206133444195555,0.21360544549825605
143,2013-03-06,5816.399902,5828.700195,5795.049805,5818.600098,5818.600098,156900.0,0.23287,0.240555,0.18783923076923079,0.21232587989650104,0.2071092550220656
144,2013-03-07,5801.299805,5878.0,5801.299805,5863.299805,5863.299805,134700.0,0.3486857142857143,0.29077785714285714,0.2765985714285714,0.24602383908017447,0.23295894889961657
145,2013-03-08,5883.649902,5952.850098,5883.0,5945.700195,5945.700195,150800.0,0.4104916666666667,0.3795886904761905,0.33068246031746035,0.2664425243803815,0.2464214488996166
146,2013-03-11,5946.100098,5971.200195,5930.350098,5942.350098,5942.350098,125400.0,0.4235272727272728,0.4170094696969697,0.3942348845598846,0.29278111436182863,0.2624051429833107
147,2013-03-12,5944.600098,5952.0,5893.649902,5914.100098,5914.100098,115900.0,0.2042090909090909,0.3138681818181819,0.34607601010101013,0.2786330624137767,0.255238759366927
148,2013-03-13,5884.799805,5893.850098,5842.25,5851.200195,5851.200195,116700.0,0.09111538461538457,0.14766223776223775,0.2396172494172494,0.2798770184577327,0.253178819306987
149,2013-03-14,5845.950195,5920.149902,5791.75,5908.950195,5908.950195,149000.0,0.265,0.1780576923076923,0.18677482517482516,0.28227130417201846,0.24716631930698701
150,2013-03-15,5914.899902,5945.649902,5861.0,5872.600098,5872.600098,152200.0,0.3424833333333333,0.3037416666666667,0.23286623931623932,0.2979303517910661,0.2551281158437836
151,2013-03-18,5816.75,5850.200195,5814.350098,5835.25,5835.25,102700.0,0.12547999999999998,0.23398166666666664,0.2443211111111111,0.2660438211788212,0.2560338301294979
152,2013-03-19,5859.5,5863.600098,5724.299805,5745.950195,5745.950195,182300.0,0.09937,0.112425,0.1891111111111111,0.2215978687978688,0.2440201965891252
153,2013-03-20,5740.549805,5745.299805,5682.299805,5694.399902,5694.399902,187600.0,0.22402307692307694,0.16169653846153847,0.14962435897435897,0.19309726939726937,0.24293919187954902
154,2013-03-21,5705.899902,5757.75,5647.950195,5658.75,5658.75,179200.0,0.24618461538461536,0.23510384615384616,0.18985923076923075,0.19909377289377286,0.23886341765377478
155,2013-03-22,5659.799805,5691.450195,5631.799805,5651.350098,5651.350098,165300.0,0.1511153846153846,0.19865,0.2071076923076923,0.20766520146520145,0.2437711099614671
156,2013-03-25,5707.299805,5718.399902,5624.399902,5633.850098,5633.850098,150400.0,0.4184076923076923,0.28476153846153845,0.2719025641025641,0.22958058608058604,0.25592594512630223
157,2013-03-26,5613.75,5655.299805,5612.049805,5641.600098,5641.600098,126500.0,0.21225,0.31532884615384615,0.2605910256410256,0.21097582417582417,0.2544530879834451
158,2013-03-28,5647.75,5692.950195,5604.850098,5682.549805,5682.549805,209700.0,0.14867499999999995,0.18046249999999997,0.2597775641025641,0.21428939560439558,0.2401666083916084
159,2013-04-01,5697.350098,5720.950195,5675.899902,5704.399902,5704.399902,97800.0,0.21300833333333333,0.18084166666666662,0.19131111111111107,0.23052344322344318,0.226060656010656
160,2013-04-02,5701.700195,5754.600098,5687.149902,5748.100098,5748.100098,106400.0,0.2635133333333333,0.2382608333333333,0.20839888888888888,0.23616490842490842,0.21463108891108892
161,2013-04-03,5740.200195,5744.950195,5650.100098,5672.899902,5672.899902,140700.0,0.1805,0.22200666666666666,0.21900722222222221,0.2267813919413919,0.21293758241758245
162,2013-04-04,5640.649902,5644.450195,5565.649902,5574.75,5574.75,134600.0,0.1850875,0.18279374999999998,0.20970027777777775,0.23163455128205127,0.21964987637362637
163,2013-04-05,5568.100098,5577.299805,5534.700195,5553.25,5553.25,137500.0,0.3495692307692308,0.2673283653846154,0.23838557692307694,0.22180048534798533,0.2256905357142857
